image_name,mse,psnr,fmse,fpsnr,ssim,fssim,foreground_area,foreground_ratio
d18963-20120924-234609_1_3_harmonized.jpg,3.4976,42.6931,730.7764,19.493,0.998622,0.828745,313.0,0.004776
d90000012-181_1_13_harmonized.jpg,1.1427,47.5516,55.9935,30.6494,0.99644,0.837848,1327.0,0.020248
d90000012-181_1_1_harmonized.jpg,9.8984,38.1752,488.4148,21.2429,0.987464,0.462441,1327.0,0.020248
d90000012-181_1_10_harmonized.jpg,1.192,47.3679,58.4617,30.4621,0.996724,0.853206,1327.0,0.020248
d90000012-181_1_11_harmonized.jpg,4.939,41.1944,243.4991,24.2658,0.993561,0.712445,1327.0,0.020248
d90000012-181_1_12_harmonized.jpg,3.4091,42.8044,167.8882,25.8806,0.995597,0.802278,1327.0,0.020248
d90000012-181_1_14_harmonized.jpg,7.684,39.275,379.055,22.3438,0.993899,0.74248,1327.0,0.020248
d90000012-181_1_2_harmonized.jpg,1.1899,47.3758,58.3449,30.4708,0.996667,0.850175,1327.0,0.020248
d90000012-181_1_3_harmonized.jpg,1.7476,45.7064,85.9367,28.789,0.996196,0.83063,1327.0,0.020248
d90000012-181_1_4_harmonized.jpg,3.0112,43.3434,148.3431,26.4181,0.994497,0.754003,1327.0,0.020248
d90000012-181_1_5_harmonized.jpg,3.8858,42.236,191.5092,25.3089,0.995577,0.805522,1327.0,0.020248
d90000012-181_1_6_harmonized.jpg,8.385,38.8958,413.6569,21.9644,0.992187,0.660652,1327.0,0.020248
d90000012-181_1_7_harmonized.jpg,10.3325,37.9888,509.8289,21.0566,0.991373,0.613233,1327.0,0.020248
d90000012-181_1_8_harmonized.jpg,5.4689,40.7518,269.6787,23.8223,0.994157,0.756691,1327.0,0.020248
d90000012-181_1_9_harmonized.jpg,7.02,39.6674,346.2572,22.7368,0.993697,0.736248,1327.0,0.020248
d9483-20110522-142401_1_2_harmonized.jpg,0.9775,48.2297,108.6632,27.77,0.996675,0.677846,584.0,0.008911
d9483-20110522-142401_1_1_harmonized.jpg,1.7903,45.6014,199.9817,25.1209,0.994961,0.495781,584.0,0.008911
d9483-20110522-142401_1_3_harmonized.jpg,0.7246,49.5298,80.339,29.0815,0.997249,0.725298,584.0,0.008911
d9483-20110522-142401_1_4_harmonized.jpg,2.2801,44.5513,254.7078,24.0704,0.996125,0.625407,584.0,0.008911
d23945-20121222-150700_1_2_harmonized.jpg,19.7868,35.1671,458.9274,21.5134,0.991639,0.82415,2823.0,0.043076
d23945-20121222-150700_1_1_harmonized.jpg,67.2994,29.8507,1561.973,16.1941,0.984431,0.688243,2823.0,0.043076
d23945-20121222-150700_1_3_harmonized.jpg,6.7777,39.82,156.917,26.1741,0.996596,0.932147,2823.0,0.043076
d23945-20121222-150700_1_4_harmonized.jpg,17.9118,35.5994,415.4323,21.9458,0.993037,0.855911,2823.0,0.043076
d23945-20121222-150700_1_5_harmonized.jpg,26.9536,33.8246,625.2274,20.1704,0.992918,0.857585,2823.0,0.043076
d23945-20121222-150700_1_6_harmonized.jpg,33.5454,32.8745,778.3624,19.219,0.988842,0.768272,2823.0,0.043076
d18118-20120819-022534_1_3_harmonized.jpg,3.6395,42.5203,1097.9769,17.7249,0.997846,0.613583,217.0,0.003311
d18118-20120819-022534_1_1_harmonized.jpg,4.75,41.3639,1433.4562,16.567,0.997686,0.593282,217.0,0.003311
d18118-20120819-022534_1_2_harmonized.jpg,0.4706,51.4042,140.8863,26.6421,0.999213,0.851161,217.0,0.003311
d18118-20120819-022534_1_4_harmonized.jpg,0.4587,51.516,137.3149,26.7536,0.99929,0.861354,217.0,0.003311
d90000014-10_1_2_harmonized.jpg,136.8763,26.7675,2087.5801,14.9344,0.958269,0.425837,4296.0,0.065552
d90000014-10_1_9_harmonized.jpg,94.5276,28.3752,1441.6208,16.5423,0.959518,0.438027,4296.0,0.065552
d90000014-10_1_5_harmonized.jpg,167.8505,25.8816,2560.05,14.0483,0.955546,0.386088,4296.0,0.065552
d18959-20120615-084228_1_1_harmonized.jpg,57.1324,30.562,1105.5303,17.6951,0.987336,0.760379,3384.0,0.051636
d90000014-10_1_6_harmonized.jpg,183.0653,25.5047,2792.2166,13.6713,0.970643,0.620777,4296.0,0.065552
d573-56_1_13_harmonized.jpg,40.9154,32.0119,594.1039,20.3922,0.970838,0.661905,4506.0,0.068756
d573-56_1_3_harmonized.jpg,44.5256,31.6447,646.8168,20.023,0.968603,0.632855,4506.0,0.068756
d573-56_1_12_harmonized.jpg,41.4036,31.9604,601.3193,20.3398,0.96801,0.615192,4506.0,0.068756
d90000014-10_1_7_harmonized.jpg,22.069,34.693,336.2081,22.8647,0.983318,0.787446,4296.0,0.065552
d573-56_1_4_harmonized.jpg,25.2931,34.1008,367.0829,22.4832,0.978695,0.753627,4506.0,0.068756
d8915-20110321-090528_1_3_harmonized.jpg,12.6532,37.1088,161.6299,26.0456,0.953099,0.428514,5119.0,0.07811
d8915-20110321-090528_1_4_harmonized.jpg,14.4782,36.5237,185.0223,25.4586,0.948097,0.372338,5119.0,0.07811
d573-56_1_10_harmonized.jpg,77.2499,29.2518,1122.9463,17.6272,0.960056,0.485305,4506.0,0.068756
d7371-20110407-074714_1_5_harmonized.jpg,9.9957,38.1327,153.5955,26.267,0.970674,0.586045,4252.0,0.06488
