image_name,mse,psnr,fmse,fpsnr,ssim,fssim,foreground_area,foreground_ratio
c426777_1061389_1_harmonized.jpg,3.1061,43.2086,156.5025,26.1856,0.998882,0.948552,1295.0,0.01976
c344138_688383_1_harmonized.jpg,2.7685,43.7083,224.0327,24.6277,0.999097,0.954084,805.0,0.012283
c237090_592527_2_harmonized.jpg,0.8382,48.8973,54.8688,30.7375,0.999082,0.970619,986.0,0.015045
c237090_592527_1_harmonized.jpg,1.1222,47.63,73.7809,29.4514,0.998996,0.959919,986.0,0.015045
c237090_592527_3_harmonized.jpg,1.573,46.1634,103.8056,27.9686,0.999225,0.970742,986.0,0.015045
c140963_1698682_1_harmonized.jpg,1.9132,45.3133,173.9521,25.7265,0.999691,0.976361,716.0,0.010925
c431495_671269_1_harmonized.jpg,17.3394,35.7405,1038.0,17.9688,0.996585,0.836548,1094.0,0.016693
c30565_584421_1_harmonized.jpg,0.3202,53.0769,29.25,33.4695,0.999785,0.982665,700.0,0.010681
c232250_1691791_1_harmonized.jpg,3.0276,43.3198,175.2522,25.6942,0.999436,0.972289,1126.0,0.017181
c135139_1546347_1_harmonized.jpg,2.6009,43.9796,147.1562,26.453,0.999013,0.953069,1150.0,0.017548
c134506_372816_1_harmonized.jpg,2.7455,43.7447,97.891,28.2234,0.987511,0.585184,1810.0,0.027618
c71399_716551_2_harmonized.jpg,13.6669,36.7741,329.9732,22.946,0.998429,0.968242,2712.0,0.041382
c71399_716551_1_harmonized.jpg,14.1893,36.6112,342.5384,22.7837,0.998518,0.969149,2712.0,0.041382
